Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,total_duration,total_pages,avg_duration_per_page,product_page_ratio,productrelated_intent,total_duration_level,is_returning
0,0.0,0,0.0,68,1806.166667,0.004411765,0.027941176,0.0,0.0,11,2,2,2,13,Returning_Visitor,1,0,1806.17,68,26.56,1.0,very_high,very_high,1
0,0.0,0,0.0,25,674.9583333,0.0,0.016666667,0.0,0.0,11,2,2,4,8,Returning_Visitor,0,0,674.96,25,27.0,1.0,high,medium,1
6,446.2380952,3,94.0,23,866.7071429,0.007142857,0.020522573,6.786958937,0.0,11,3,2,1,2,Returning_Visitor,1,0,1406.95,32,43.97,0.71875,high,high,1
0,0.0,0,0.0,7,72.25,0.114285714,0.142857143,0.0,0.0,12,1,1,4,3,Returning_Visitor,1,0,72.25,7,10.32,1.0,low,low,1
0,0.0,0,0.0,13,737.1666667,0.038461538,0.084615385,0.0,0.0,11,3,2,3,13,Returning_Visitor,0,0,737.17,13,56.71,1.0,high,high,1
2,13.0,0,0.0,19,637.4285714,0.00952381,0.042857143,13.1307834,0.0,11,2,2,1,3,Returning_Visitor,0,0,650.43,21,30.97,0.9047619047619048,high,medium,1
0,0.0,0,0.0,35,586.375,0.018285714,0.053714286,0.0,0.0,11,2,4,1,3,Returning_Visitor,0,0,586.38,35,16.75,1.0,medium,medium,1
5,123.0,1,12.25,26,934.15,0.014814815,0.034567901,0.0,0.0,12,1,1,3,3,Returning_Visitor,0,0,1069.4,32,33.42,0.8125,high,high,1
2,167.8888889,2,825.5,117,5256.472341,0.004030055,0.014604028,3.187495058,0.0,11,3,2,5,8,Returning_Visitor,0,1,6249.86,121,51.65,0.9669421487603306,very_high,very_high,1
4,111.1666667,2,25.75,16,411.9375,0.00952381,0.00952381,0.0,0.0,11,3,2,8,2,New_Visitor,1,0,548.85,22,24.95,0.7272727272727273,medium,medium,0
0,0.0,0,0.0,1,318.5,0.166666667,0.171428571,0.0,0.0,12,3,2,2,1,Returning_Visitor,0,0,318.5,1,318.5,1.0,medium,medium,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,12,2,4,7,1,Returning_Visitor,0,0,0.0,1,0.0,1.0,low,low,1
1,15.0,2,4.0,108,6740.557143,0.013761468,0.032553517,24.80248887,0.0,11,2,2,1,1,Returning_Visitor,0,1,6759.56,111,60.9,0.972972972972973,very_high,very_high,1
1,10.0,0,0.0,32,1277.75,0.0,0.006060606,78.12165404,0.0,12,8,13,9,20,Other,0,1,1287.75,33,39.02,0.9696969696969697,high,high,0
0,0.0,0,0.0,21,304.5416667,0.00952381,0.023809524,0.0,0.0,12,2,2,3,10,Returning_Visitor,0,0,304.54,21,14.5,1.0,medium,medium,1
1,0.0,0,0.0,14,1125.875,0.0,0.042857143,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,1125.88,15,75.06,0.9333333333333333,high,high,1
3,371.7,5,106.0,85,2128.730927,0.003914141,0.007300316,43.71856886,0.0,11,1,1,1,2,Returning_Visitor,0,1,2606.43,93,28.03,0.9139784946236559,very_high,very_high,1
5,44.0,0,0.0,54,1391.733333,0.005357143,0.022619048,0.0,0.0,12,2,2,4,1,Returning_Visitor,0,0,1435.73,59,24.33,0.9152542372881356,high,high,1
0,0.0,2,324.5,4,64.25,0.0,0.033333333,0.0,0.0,12,3,3,2,8,New_Visitor,0,0,388.75,6,64.79,0.6666666666666666,low,medium,0
0,0.0,0,0.0,7,113.25,0.00952381,0.080952381,0.0,0.0,12,2,2,4,10,Returning_Visitor,0,0,113.25,7,16.18,1.0,low,low,1
0,0.0,0,0.0,44,691.252381,0.013953488,0.029457364,0.0,0.0,11,2,6,5,1,Returning_Visitor,0,0,691.25,44,15.71,1.0,high,high,1
3,37.75,1,10.0,24,274.5,0.0,0.006666667,0.0,0.0,12,2,2,1,2,New_Visitor,0,0,322.25,28,11.51,0.8571428571428571,medium,medium,0
11,202.4254386,5,1767.666667,338,13265.35595,0.007520348,0.018855633,1.114150182,0.0,11,2,2,3,2,Returning_Visitor,0,1,15235.45,354,43.04,0.9548022598870056,very_high,very_high,1
0,0.0,0,0.0,20,2846.833333,0.006666667,0.0475,0.0,0.0,11,2,2,3,1,Returning_Visitor,0,0,2846.83,20,142.34,1.0,very_high,very_high,1
7,51.70833333,2,280.5,149,7569.182143,8.01e-05,0.016297591,11.37726052,0.0,11,2,2,2,2,Returning_Visitor,0,1,7901.39,158,50.01,0.9430379746835443,very_high,very_high,1
3,47.0,0,0.0,89,3436.975,0.0,0.004387373,0.0,0.0,11,2,2,3,2,New_Visitor,0,1,3483.98,92,37.87,0.967391304347826,very_high,very_high,0
4,900.5,0,0.0,14,1957.5,0.0,0.014117647,105.260972,0.0,12,1,1,3,10,Returning_Visitor,0,1,2858.0,18,158.78,0.7777777777777778,very_high,very_high,1
1,19.75,2,0.0,29,942.3958333,0.048181818,0.075942002,0.0,0.0,12,3,2,1,2,Returning_Visitor,0,0,962.15,32,30.07,0.90625,high,high,1
0,0.0,4,758.5,23,1133.333333,0.008,0.020266667,12.36126667,0.0,12,3,2,6,2,Returning_Visitor,1,0,1891.83,27,70.07,0.8518518518518519,high,very_high,1
3,30.5,5,789.125,272,7434.743073,0.00931255,0.022108499,0.0,0.0,11,1,1,1,2,Returning_Visitor,0,0,8254.37,280,29.48,0.9714285714285714,very_high,very_high,1
4,367.0,5,2256.916667,74,8981.580128,0.002988954,0.043301833,0.0,0.0,12,2,2,1,8,Returning_Visitor,0,0,11605.5,83,139.83,0.891566265060241,very_high,very_high,1
4,46.45833333,0,0.0,82,2875.615909,0.0,0.007267442,27.75787044,0.0,11,2,4,3,1,Returning_Visitor,0,1,2922.07,86,33.98,0.9534883720930233,very_high,very_high,1
2,33.5,0,0.0,108,2270.908333,0.005504587,0.029663609,0.0,0.0,11,2,2,1,3,Returning_Visitor,0,0,2304.41,110,20.95,0.9818181818181818,very_high,very_high,1
1,33.5,0,0.0,15,710.25,0.0,0.011111111,0.0,0.0,12,2,10,1,8,New_Visitor,0,0,743.75,16,46.48,0.9375,high,high,0
4,43.225,0,0.0,13,293.725,0.022222222,0.064259259,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,336.95,17,19.82,0.7647058823529411,medium,medium,1
4,77.5,0,0.0,17,678.25,0.0,0.031578947,0.0,0.0,11,1,2,1,3,Returning_Visitor,0,0,755.75,21,35.99,0.8095238095238095,high,high,1
0,0.0,0,0.0,61,1636.466667,0.0,0.009289617,0.0,0.0,11,2,2,1,2,New_Visitor,0,0,1636.47,61,26.83,1.0,very_high,very_high,0
0,0.0,0,0.0,7,99.75,0.0,0.028571429,0.0,0.0,12,8,2,1,2,New_Visitor,1,0,99.75,7,14.25,1.0,low,low,0
3,76.25,0,0.0,16,301.6666667,0.014285714,0.031746032,0.0,0.0,11,1,1,4,8,Returning_Visitor,0,0,377.92,19,19.89,0.8421052631578947,medium,medium,1
0,0.0,0,0.0,56,2354.958333,0.0,0.018571429,0.0,0.0,11,2,2,3,2,New_Visitor,1,0,2354.96,56,42.05,1.0,very_high,very_high,0
4,296.75,0,0.0,10,183.7083333,0.015384615,0.026666667,0.0,0.0,12,1,1,3,2,Returning_Visitor,0,0,480.46,14,34.32,0.7142857142857143,low,medium,1
12,1449.666667,4,559.0833333,127,4876.007712,0.005755396,0.029203072,5.751219035,0.0,11,2,2,1,2,Returning_Visitor,0,0,6884.76,143,48.15,0.8881118881118881,very_high,very_high,1
0,0.0,0,0.0,21,1598.25,0.022222222,0.047301587,0.0,0.0,11,4,1,4,1,Returning_Visitor,0,0,1598.25,21,76.11,1.0,very_high,high,1
0,0.0,0,0.0,10,385.0,0.0,0.022222222,0.0,0.0,12,2,2,3,2,New_Visitor,1,0,385.0,10,38.5,1.0,medium,medium,0
0,0.0,0,0.0,2,180.1470588,0.033333333,0.055555556,0.0,0.0,11,6,2,3,8,Returning_Visitor,0,0,180.15,2,90.08,1.0,low,low,1
0,0.0,1,5.0,89,2744.541071,0.003370787,0.015636704,0.0,0.0,11,3,2,6,10,Returning_Visitor,1,0,2749.54,90,30.55,0.9888888888888889,very_high,very_high,1
9,444.2847222,0,0.0,534,18504.12621,0.010856514,0.023309001,2.54795624,0.0,11,2,2,3,2,Returning_Visitor,1,1,18948.41,543,34.9,0.9834254143646409,very_high,very_high,1
8,171.75,0,0.0,32,486.6666667,0.0,0.005555556,0.0,0.0,12,4,2,1,2,New_Visitor,0,0,658.42,40,16.46,0.8,medium,medium,0
0,0.0,0,0.0,2,54.0,0.0,0.033333333,0.0,0.0,11,1,1,5,10,Returning_Visitor,1,0,54.0,2,27.0,1.0,low,low,1
2,55.375,1,566.0,29,1978.14881,0.001904762,0.016222222,0.0,0.0,11,3,2,1,10,Returning_Visitor,0,0,2599.52,32,81.24,0.90625,very_high,very_high,1
0,0.0,0,0.0,19,421.0,0.0,0.010526316,0.0,0.0,12,2,2,6,3,Returning_Visitor,0,0,421.0,19,22.16,1.0,medium,medium,1
5,218.8333333,3,54.0,28,1430.854167,0.018823529,0.022957516,9.509492485,0.0,12,3,2,1,2,Returning_Visitor,1,0,1703.69,36,47.32,0.7777777777777778,high,very_high,1
2,100.0,6,131.0,63,2611.651923,0.0,0.002985075,0.0,0.0,12,1,1,6,2,Returning_Visitor,0,0,2842.65,71,40.04,0.8873239436619719,very_high,very_high,1
0,0.0,0,0.0,6,161.6666667,0.0,0.05,0.0,0.0,12,2,2,9,3,New_Visitor,0,0,161.67,6,26.94,1.0,low,low,0
0,0.0,0,0.0,10,357.5555556,0.0,0.022222222,0.0,0.0,12,1,8,3,11,New_Visitor,0,0,357.56,10,35.76,1.0,medium,medium,0
4,793.5,0,0.0,61,2440.473611,0.00625,0.014867424,12.58179402,0.0,11,3,2,9,2,Returning_Visitor,1,0,3233.97,65,49.75,0.9384615384615385,very_high,very_high,1
0,0.0,0,0.0,22,348.4333333,0.028571429,0.041269841,0.0,0.0,11,1,8,6,11,Returning_Visitor,0,1,348.43,22,15.84,1.0,medium,medium,1
9,303.8666667,0,0.0,72,3752.66697,0.007042254,0.007280349,0.0,0.0,11,1,1,1,3,Returning_Visitor,0,0,4056.53,81,50.08,0.8888888888888888,very_high,very_high,1
0,0.0,0,0.0,5,41.66666667,0.0,0.04,0.0,0.0,12,2,2,4,2,New_Visitor,0,0,41.67,5,8.33,1.0,low,low,0
1,11.0,3,47.75,25,1925.979167,0.023076923,0.056025641,0.0,0.0,12,2,2,7,2,Returning_Visitor,0,0,1984.73,29,68.44,0.8620689655172413,very_high,very_high,1
0,0.0,0,0.0,15,263.25,0.013333333,0.04,0.0,0.0,11,1,1,3,10,Returning_Visitor,1,0,263.25,15,17.55,1.0,medium,medium,1
12,394.1,0,0.0,30,917.25,0.0,0.005405405,0.0,0.0,11,2,2,1,2,New_Visitor,1,1,1311.35,42,31.22,0.7142857142857143,high,high,0
8,342.75,0,0.0,12,653.125,0.01,0.03,0.0,0.0,11,2,2,7,2,Returning_Visitor,0,0,995.88,20,49.79,0.6,high,high,1
0,0.0,0,0.0,102,3284.5,0.003921569,0.010359477,0.0,0.0,12,2,2,1,3,Returning_Visitor,0,0,3284.5,102,32.2,1.0,very_high,very_high,1
0,0.0,0,0.0,3,408.0,0.0,0.033333333,0.0,0.0,11,2,2,4,3,Returning_Visitor,0,0,408.0,3,136.0,1.0,medium,medium,1
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,11,3,2,1,3,Returning_Visitor,0,0,0.0,4,0.0,1.0,low,low,1
1,0.0,0,0.0,37,1731.5,0.0,0.005263158,17.22281788,0.0,11,2,2,1,2,New_Visitor,0,1,1731.5,38,45.57,0.9736842105263158,very_high,very_high,0
0,0.0,0,0.0,171,6793.383281,0.007766272,0.023198706,2.381971158,0.0,11,2,2,1,1,Returning_Visitor,0,1,6793.38,171,39.73,1.0,very_high,very_high,1
3,36.0,2,16.0,74,4377.708157,0.02,0.029308735,0.0,0.0,11,1,2,3,2,Returning_Visitor,0,1,4429.71,79,56.07,0.9367088607594937,very_high,very_high,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,12,1,1,4,1,Returning_Visitor,1,0,0.0,1,0.0,1.0,low,low,1
0,0.0,0,0.0,14,289.625,0.0,0.028571429,0.0,0.0,11,2,2,1,2,New_Visitor,1,0,289.62,14,20.69,1.0,medium,medium,0
0,0.0,0,0.0,13,135.875,0.030769231,0.076923077,0.0,0.0,11,1,2,1,1,Returning_Visitor,1,0,135.88,13,10.45,1.0,low,low,1
0,0.0,0,0.0,10,1678.333333,0.0,0.02,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,1678.33,10,167.83,1.0,very_high,very_high,1
0,0.0,0,0.0,17,418.3333333,0.0,0.025,0.0,0.0,11,2,6,1,2,New_Visitor,0,0,418.33,17,24.61,1.0,medium,medium,0
4,49.0,0,0.0,17,283.7916667,0.0,0.030952381,0.0,0.0,12,2,2,1,13,Returning_Visitor,1,0,332.79,21,15.85,0.8095238095238095,medium,medium,1
0,0.0,0,0.0,55,4156.9,0.018787879,0.05352381,0.0,0.0,11,2,2,1,1,Returning_Visitor,1,0,4156.9,55,75.58,1.0,very_high,very_high,1
7,91.0,0,0.0,23,297.125,0.0,0.012068966,0.0,0.0,11,2,2,6,2,New_Visitor,0,0,388.12,30,12.94,0.7666666666666667,medium,medium,0
0,0.0,0,0.0,13,562.25,0.0,0.015384615,34.97250838,0.0,11,1,1,1,2,New_Visitor,0,1,562.25,13,43.25,1.0,medium,medium,0
5,613.5,0,0.0,470,14129.8808,0.0,0.00362107,13.38149414,0.0,11,4,2,9,2,Returning_Visitor,1,1,14743.38,475,31.04,0.9894736842105263,very_high,very_high,1
2,87.83333333,1,113.0,67,4868.0,0.0,0.003174603,48.45370723,0.0,12,2,2,5,2,Returning_Visitor,0,1,5068.83,70,72.41,0.9571428571428572,very_high,very_high,1
5,68.0,2,9.0,32,1195.583333,0.01981982,0.036486486,32.0201901,0.0,11,2,5,3,2,Returning_Visitor,0,1,1272.58,39,32.63,0.8205128205128205,high,high,1
0,0.0,0,0.0,5,118.75,0.04,0.08,0.0,0.0,12,1,1,1,8,New_Visitor,0,0,118.75,5,23.75,1.0,low,low,0
3,62.5,0,0.0,46,1048.107143,0.004,0.013,20.88414313,0.0,12,2,2,3,2,Returning_Visitor,0,1,1110.61,49,22.67,0.9387755102040817,high,high,1
0,0.0,0,0.0,17,349.375,0.0125,0.01875,0.0,0.0,11,3,2,9,20,Returning_Visitor,0,0,349.38,17,20.55,1.0,medium,medium,1
0,0.0,0,0.0,10,190.0,0.0,0.04,0.0,0.0,12,2,6,7,20,Returning_Visitor,0,0,190.0,10,19.0,1.0,medium,low,1
6,214.6666667,1,112.0,68,2822.172118,0.003105023,0.023152976,0.0,0.0,11,2,2,1,10,Returning_Visitor,0,0,3148.84,75,41.98,0.9066666666666666,very_high,very_high,1
3,335.5,1,15.0,4,96.0,0.0,0.025,0.0,0.0,11,1,1,8,15,Returning_Visitor,0,0,446.5,8,55.81,0.5,low,medium,1
0,0.0,0,0.0,3,112.0,0.0,0.033333333,0.0,0.0,12,1,1,2,2,Returning_Visitor,0,0,112.0,3,37.33,1.0,low,low,1
10,506.3883929,1,5.0,58,2528.287431,0.001318681,0.005582418,5.552517289,0.0,11,3,2,3,10,Returning_Visitor,0,0,3039.68,69,44.05,0.8405797101449275,very_high,very_high,1
5,139.9833333,0,0.0,27,677.8833333,0.0,0.006060606,0.0,0.0,12,1,2,1,2,New_Visitor,1,0,817.87,32,25.56,0.84375,high,high,0
9,395.8785714,0,0.0,124,3959.145344,0.004871324,0.014283416,3.464444066,0.0,11,2,2,1,2,Returning_Visitor,0,1,4355.02,133,32.74,0.9323308270676691,very_high,very_high,1
4,83.25,0,0.0,152,4307.409559,0.002631579,0.005971036,0.305312057,0.0,12,2,2,1,2,Returning_Visitor,0,1,4390.66,156,28.15,0.9743589743589743,very_high,very_high,1
2,131.5,0,0.0,26,1960.475,0.007407407,0.024074074,33.69233226,0.0,11,1,1,1,2,Returning_Visitor,0,1,2091.98,28,74.71,0.9285714285714286,very_high,very_high,1
3,474.6666667,1,30.5,86,1789.954762,0.002298851,0.012426564,5.523782302,0.0,12,2,6,1,2,Returning_Visitor,0,0,2295.12,90,25.5,0.9555555555555556,very_high,very_high,1
0,0.0,1,59.5,44,2284.488095,0.0,0.003359173,0.0,0.0,12,3,3,2,8,Returning_Visitor,0,0,2343.99,45,52.09,0.9777777777777777,very_high,very_high,1
6,27.0,1,0.0,141,6481.483333,0.0,0.019984285,1.257438906,0.0,11,2,2,1,2,Returning_Visitor,0,0,6508.48,148,43.98,0.9527027027027027,very_high,very_high,1
0,0.0,0,0.0,3,74.5,0.066666667,0.1,0.0,0.0,12,2,2,2,3,New_Visitor,0,0,74.5,3,24.83,1.0,low,low,0
0,0.0,0,0.0,21,1051.166667,0.0,0.00952381,14.14084367,0.0,11,1,8,2,6,New_Visitor,1,1,1051.17,21,50.06,1.0,high,high,0
0,0.0,3,96.5,76,1966.092332,0.007876231,0.014700317,0.0,0.0,12,3,2,1,2,Returning_Visitor,0,1,2062.59,79,26.11,0.9620253164556962,very_high,very_high,1
0,0.0,0,0.0,5,127.5,0.04,0.06,0.0,0.0,11,3,2,6,3,Returning_Visitor,0,0,127.5,5,25.5,1.0,low,low,1
8,1040.25,0,0.0,207,5160.451362,0.002296651,0.013407291,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,6200.7,215,28.84,0.9627906976744186,very_high,very_high,1
1,11.0,0,0.0,26,651.0666667,0.0,0.016666667,0.0,0.0,11,4,2,1,3,Returning_Visitor,0,0,662.07,27,24.52,0.9629629629629629,high,medium,1
1,12.0,0,0.0,16,565.4166667,0.028571429,0.027380952,0.0,0.0,11,3,2,1,10,Returning_Visitor,0,0,577.42,17,33.97,0.9411764705882353,medium,medium,1
0,0.0,0,0.0,6,77.0,0.083333333,0.116666667,0.0,0.0,12,2,2,3,13,Returning_Visitor,0,0,77.0,6,12.83,1.0,low,low,1
0,0.0,0,0.0,28,1250.125,0.0,0.022857143,0.0,0.0,11,2,2,1,3,Returning_Visitor,0,0,1250.12,28,44.65,1.0,high,high,1
5,75.25,0,0.0,35,572.9761905,0.005405405,0.014414414,0.0,0.0,12,3,2,1,3,Returning_Visitor,0,0,648.23,40,16.21,0.875,medium,medium,1
1,98.0,0,0.0,39,2555.994444,0.005263158,0.005668016,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,2653.99,40,66.35,0.975,very_high,very_high,1
0,0.0,0,0.0,8,113.6666667,0.0,0.025,0.0,0.0,11,2,2,4,13,Returning_Visitor,0,0,113.67,8,14.21,1.0,low,low,1
0,0.0,0,0.0,18,706.05,0.006666667,0.044938272,0.0,0.0,11,1,8,1,11,Returning_Visitor,1,0,706.05,18,39.22,1.0,high,high,1
3,75.5,1,0.0,130,4737.087716,0.006060606,0.011475964,43.77424082,0.0,11,2,2,1,2,Returning_Visitor,0,1,4812.59,134,35.91,0.9701492537313433,very_high,very_high,1
1,78.0,0,0.0,2,25.75,0.0,0.066666667,0.0,0.0,11,4,2,6,8,New_Visitor,0,0,103.75,3,34.58,0.6666666666666666,low,low,0
3,53.0,5,9.5,218,8205.68794,0.02357037,0.039663918,1.18073661,0.0,11,1,1,3,3,Returning_Visitor,0,1,8268.19,226,36.58,0.9646017699115044,very_high,very_high,1
9,137.3222222,1,418.5,41,1933.244444,0.006079027,0.021222361,0.0,0.0,12,2,2,1,2,Returning_Visitor,0,0,2489.07,51,48.81,0.803921568627451,very_high,very_high,1
7,154.0,3,248.1666667,34,886.4791667,0.0,0.005128205,77.801588,0.0,12,2,2,1,2,New_Visitor,0,1,1288.65,44,29.29,0.7727272727272727,high,high,0
3,77.5,0,0.0,35,1000.8,0.0,0.013888889,0.0,0.0,12,4,2,1,6,Returning_Visitor,0,0,1078.3,38,28.38,0.9210526315789473,high,high,1
7,235.75,4,66.5,37,729.7916667,0.004545455,0.018181818,60.42298474,0.0,11,2,2,1,2,Returning_Visitor,0,1,1032.04,48,21.5,0.7708333333333334,high,high,1
0,0.0,0,0.0,12,335.0,0.018181818,0.045454545,0.0,0.0,12,1,1,8,10,Returning_Visitor,0,0,335.0,12,27.92,1.0,medium,medium,1
0,0.0,0,0.0,8,96.0,0.025,0.05,0.0,0.0,11,2,4,9,20,Returning_Visitor,0,0,96.0,8,12.0,1.0,low,low,1
3,118.0,0,0.0,2,96.25,0.0,0.025,0.0,0.0,12,8,13,9,20,Other,0,0,214.25,5,42.85,0.4,low,low,0
0,0.0,0,0.0,24,386.75,0.016666667,0.051388889,0.0,0.0,11,2,4,1,3,Returning_Visitor,0,0,386.75,24,16.11,1.0,medium,medium,1
9,320.2708333,2,298.3333333,51,1788.370821,0.016969697,0.014709835,8.21617792,0.0,11,3,2,3,2,Returning_Visitor,1,1,2406.97,62,38.82,0.8225806451612904,very_high,very_high,1
0,0.0,0,0.0,11,251.2916667,0.0,0.011111111,0.0,0.0,11,3,2,2,11,Returning_Visitor,1,0,251.29,11,22.84,1.0,medium,medium,1
2,7.0,0,0.0,56,656.7681818,0.0,0.006941639,0.0,0.0,11,3,2,1,1,Returning_Visitor,1,0,663.77,58,11.44,0.9655172413793104,high,medium,1
2,21.25,0,0.0,33,968.6444444,0.019191919,0.023480257,0.0,0.0,11,3,2,1,8,Returning_Visitor,1,0,989.89,35,28.28,0.9428571428571428,high,high,1
0,0.0,0,0.0,3,159.0,0.0,0.033333333,0.0,0.0,12,1,1,1,1,Returning_Visitor,0,0,159.0,3,53.0,1.0,low,low,1
0,0.0,0,0.0,47,2455.147619,0.007407407,0.023703704,0.0,0.0,11,3,2,1,3,Returning_Visitor,0,0,2455.15,47,52.24,1.0,very_high,very_high,1
0,0.0,0,0.0,6,203.0,0.0,0.033333333,0.0,0.0,11,4,1,2,3,Returning_Visitor,0,0,203.0,6,33.83,1.0,medium,low,1
1,131.5,1,19.0,62,1524.962997,0.0,0.003266621,83.96813664,0.0,11,2,2,1,2,New_Visitor,0,1,1675.46,64,26.18,0.96875,very_high,very_high,0
2,64.0,0,0.0,10,341.25,0.016666667,0.030555556,0.0,0.0,11,3,2,3,10,Returning_Visitor,0,0,405.25,12,33.77,0.8333333333333334,medium,medium,1
4,68.10769231,6,1022.25,104,8130.964914,0.003787879,0.01763475,5.907475939,0.0,11,1,1,4,2,Returning_Visitor,0,1,9221.32,114,80.89,0.9122807017543859,very_high,very_high,1
1,5.0,2,17.0,126,5276.227193,0.011548556,0.033933258,0.0,0.0,12,2,2,9,1,Returning_Visitor,1,0,5298.23,129,41.07,0.9767441860465116,very_high,very_high,1
0,0.0,0,0.0,24,381.3583333,0.008333333,0.0225,0.0,0.0,12,2,2,1,1,Returning_Visitor,0,0,381.36,24,15.89,1.0,medium,medium,1
3,54.5,2,7.0,3,23.0,0.066666667,0.066666667,0.0,0.0,12,1,1,1,8,Returning_Visitor,0,0,84.5,8,10.56,0.375,low,low,1
9,243.25,3,1475.25,79,3497.214286,0.003448276,0.012643678,32.59864309,0.0,12,2,2,2,2,Returning_Visitor,0,0,5215.71,91,57.32,0.8681318681318682,very_high,very_high,1
3,150.25,0,0.0,71,2065.838165,0.006103286,0.015796946,0.0,0.0,11,2,2,1,2,Returning_Visitor,0,0,2216.09,74,29.95,0.9594594594594594,very_high,very_high,1
2,14.0,0,0.0,81,1441.910588,0.002469136,0.013932981,2.76959892,0.0,11,2,2,3,2,Returning_Visitor,0,0,1455.91,83,17.54,0.9759036144578314,high,high,1
1,7.0,0,0.0,50,2330.727381,0.023809524,0.031399417,0.0,0.0,11,3,2,3,3,Returning_Visitor,0,0,2337.73,51,45.84,0.9803921568627451,very_high,very_high,1
4,118.5,1,8.5,62,2910.632251,0.005833333,0.017587302,25.05062136,0.0,11,3,2,1,2,Returning_Visitor,0,1,3037.63,67,45.34,0.9253731343283582,very_high,very_high,1
0,0.0,0,0.0,9,1626.0,0.022222222,0.077777778,0.0,0.0,11,2,2,3,2,Returning_Visitor,0,0,1626.0,9,180.67,1.0,very_high,high,1
0,0.0,0,0.0,74,2719.734091,0.008108108,0.024324324,0.0,0.0,11,2,2,5,1,Returning_Visitor,0,0,2719.73,74,36.75,1.0,very_high,very_high,1
7,86.27777778,2,21.0,80,2170.286706,0.003571429,0.021527778,25.76598645,0.0,11,3,2,1,10,Returning_Visitor,1,1,2277.56,89,25.59,0.898876404494382,very_high,very_high,1
0,0.0,0,0.0,20,837.25,0.015,0.041666667,0.0,0.0,12,6,5,1,1,Returning_Visitor,0,0,837.25,20,41.86,1.0,high,high,1
3,155.75,1,0.0,62,2038.772727,0.007070707,0.0254662,17.60269465,0.0,11,2,4,1,10,Returning_Visitor,1,0,2194.52,66,33.25,0.9393939393939394,very_high,very_high,1
6,31.0,0,0.0,17,1494.25,0.020289855,0.031449275,0.0,0.0,11,1,1,3,7,Returning_Visitor,0,0,1525.25,23,66.32,0.7391304347826086,very_high,high,1
0,0.0,0,0.0,8,249.0,0.0,0.020833333,0.0,0.0,11,2,2,2,2,Returning_Visitor,0,0,249.0,8,31.12,1.0,medium,medium,1
0,0.0,0,0.0,6,316.25,0.0,0.033333333,0.0,0.0,12,3,13,9,20,Returning_Visitor,0,0,316.25,6,52.71,1.0,medium,medium,1
2,25.0,0,0.0,25,243.1666667,0.016666667,0.057283951,0.0,0.0,11,2,2,3,6,Returning_Visitor,0,0,268.17,27,9.93,0.9259259259259259,medium,medium,1
3,1115.5,0,0.0,21,1469.666667,0.008695652,0.014492754,0.0,0.0,11,1,1,1,8,Returning_Visitor,1,0,2585.17,24,107.72,0.875,very_high,very_high,1
10,143.5833333,1,92.0,245,7793.158685,0.001587302,0.004610177,59.42458922,0.0,11,3,2,1,8,Returning_Visitor,0,1,8028.74,256,31.36,0.95703125,very_high,very_high,1
2,144.5,0,0.0,7,416.5,0.044444444,0.031111111,0.0,0.0,11,3,2,3,8,Returning_Visitor,1,0,561.0,9,62.33,0.7777777777777778,medium,medium,1
0,0.0,0,0.0,41,1130.92619,0.0,0.015447154,0.0,0.0,12,2,2,8,2,New_Visitor,0,0,1130.93,41,27.58,1.0,high,high,0
0,0.0,0,0.0,10,371.5,0.0,0.04,0.0,0.0,11,2,2,4,10,Returning_Visitor,0,0,371.5,10,37.15,1.0,medium,medium,1
2,28.0,0,0.0,51,2587.766667,0.0,0.007434641,21.47448516,0.0,11,4,2,3,10,Returning_Visitor,0,1,2615.77,53,49.35,0.9622641509433962,very_high,very_high,1
1,6.0,0,0.0,6,125.0,0.0,0.057142857,0.0,0.0,12,2,2,6,1,Returning_Visitor,0,0,131.0,7,18.71,0.8571428571428571,low,low,1
0,0.0,0,0.0,2,39.33333333,0.0,0.025,0.0,0.0,12,3,2,1,3,Returning_Visitor,0,0,39.33,2,19.66,1.0,low,low,1
1,5.0,0,0.0,63,1405.327056,0.003174603,0.006349206,8.44235219,0.0,11,2,2,1,1,Returning_Visitor,0,1,1410.33,64,22.04,0.984375,high,high,1
0,0.0,0,0.0,15,612.0,0.0,0.013333333,0.0,0.0,11,1,2,8,2,Returning_Visitor,1,0,612.0,15,40.8,1.0,high,medium,1
0,0.0,0,0.0,8,183.0,0.0,0.00625,0.0,0.0,12,2,4,4,1,Returning_Visitor,0,0,183.0,8,22.88,1.0,low,low,1
7,222.8166667,1,0.0,22,1032.75,0.0,0.019230769,16.98117776,0.0,11,2,2,2,10,Returning_Visitor,1,0,1255.57,30,41.85,0.7333333333333333,high,high,1
